Office,RaceDate,CensusPop,Area,ElectoralRepVotes,ElectoralDemVotes,ElectoralOtherVotes,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,OtherDetail,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,PopularRaceNotes,ElectoralRaceNotes
President,20001107,N/A,Georgia,13,0,0,"2,596,645","1,419,720","Bush, George W. ",Challenger,"1,116,230","Gore, Albert  Jr.",Challenger,Green,"13,273","Nader, Ralph  ",Challenger,"47,422",,"303,490",R,54.68,42.99,.51,1.83,55.98,44.02,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Hawaii,0,4,0,"367,951","137,845","Bush, George W. ",Challenger,"205,286","Gore, Albert  Jr.",Challenger,Green,"21,623","Nader, Ralph  ",Challenger,"3,197",,"67,441",D,37.46,55.79,5.88,.87,40.17,59.83,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Idaho,4,0,0,"501,621","336,937","Bush, George W. ",Challenger,"138,637","Gore, Albert  Jr.",Challenger,Green,"12,292","Nader, Ralph  ",Challenger,"13,755",,"198,300",R,67.17,27.64,2.45,2.74,70.85,29.15,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Illinois,0,22,0,"4,742,123","2,019,421","Bush, George W. ",Challenger,"2,589,026","Gore, Albert  Jr.",Challenger,Green,"103,759","Nader, Ralph  ",Challenger,"29,917",,"569,605",D,42.58,54.60,2.19,.63,43.82,56.18,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Indiana,12,0,0,"2,199,305","1,245,836","Bush, George W. ",Challenger,"901,980","Gore, Albert  Jr.",Challenger,Green,"18,506","Nader, Ralph  ",Challenger,"32,983",,"343,856",R,56.65,41.01,.84,1.50,58.00,42.00,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Iowa,0,7,0,"1,315,563","634,373","Bush, George W. ",Challenger,"638,517","Gore, Albert  Jr.",Challenger,Green,"29,374","Nader, Ralph  ",Challenger,"13,299",,"4,144",D,48.22,48.54,2.23,1.01,49.84,50.16,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Kansas,6,0,0,"1,072,218","622,332","Bush, George W. ",Challenger,"399,276","Gore, Albert  Jr.",Challenger,Green,"36,086","Nader, Ralph  ",Challenger,"14,524",,"223,056",R,58.04,37.24,3.37,1.35,60.92,39.08,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Kentucky,8,0,0,"1,544,187","872,492","Bush, George W. ",Challenger,"638,898","Gore, Albert  Jr.",Challenger,Green,"23,192","Nader, Ralph  ",Challenger,"9,605",,"233,594",R,56.50,41.37,1.50,.62,57.73,42.27,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Louisiana,9,0,0,"1,765,656","927,871","Bush, George W. ",Challenger,"792,344","Gore, Albert  Jr.",Challenger,Green,"20,473","Nader, Ralph  ",Challenger,"24,968",,"135,527",R,52.55,44.88,1.16,1.41,53.94,46.06,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Maine,0,4,0,"651,817","286,616","Bush, George W. ",Challenger,"319,951","Gore, Albert  Jr.",Challenger,Green,"37,127","Nader, Ralph  ",Challenger,"8,123",,"33,335",D,43.97,49.09,5.70,1.25,47.25,52.75,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Maryland,0,10,0,"2,020,480","813,797","Bush, George W. ",Challenger,"1,140,782","Gore, Albert  Jr.",Challenger,Green,"53,768","Nader, Ralph  ",Challenger,"12,133",,"326,985",D,40.28,56.46,2.66,.60,41.64,58.36,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Massachusetts,0,12,0,"2,702,984","878,502","Bush, George W. ",Challenger,"1,616,487","Gore, Albert  Jr.",Challenger,Green,"173,564","Nader, Ralph  ",Challenger,"34,431",,"737,985",D,32.50,59.80,6.42,1.27,35.21,64.79,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Michigan,0,18,0,"4,232,711","1,953,139","Bush, George W. ",Challenger,"2,170,418","Gore, Albert  Jr.",Challenger,Green,"84,165","Nader, Ralph  ",Challenger,"24,989",,"217,279",D,46.14,51.28,1.99,.59,47.37,52.63,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Minnesota,0,10,0,"2,438,685","1,109,659","Bush, George W. ",Challenger,"1,168,266","Gore, Albert  Jr.",Challenger,Green,"126,696","Nader, Ralph  ",Challenger,"34,064",,"58,607",D,45.50,47.91,5.20,1.40,48.71,51.29,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Mississippi,7,0,0,"994,184","572,844","Bush, George W. ",Challenger,"404,614","Gore, Albert  Jr.",Challenger,Green,"8,122","Nader, Ralph  ",Challenger,"8,604",,"168,230",R,57.62,40.70,.82,.87,58.61,41.39,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Missouri,11,0,0,"2,359,892","1,189,924","Bush, George W. ",Challenger,"1,111,138","Gore, Albert  Jr.",Challenger,Green,"38,515","Nader, Ralph  ",Challenger,"20,315",,"78,786",R,50.42,47.08,1.63,.86,51.71,48.29,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Montana,3,0,0,"410,997","240,178","Bush, George W. ",Challenger,"137,126","Gore, Albert  Jr.",Challenger,Green,"24,437","Nader, Ralph  ",Challenger,"9,256",,"103,052",R,58.44,33.36,5.95,2.25,63.66,36.34,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Nebraska,5,0,0,"697,019","433,862","Bush, George W. ",Challenger,"231,780","Gore, Albert  Jr.",Challenger,Green,"24,540","Nader, Ralph  ",Challenger,"6,837",,"202,082",R,62.25,33.25,3.52,.98,65.18,34.82,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Nevada,4,0,0,"608,970","301,575","Bush, George W. ",Challenger,"279,978","Gore, Albert  Jr.",Challenger,Green,"15,008","Nader, Ralph  ",Challenger,"12,409",,"21,597",R,49.52,45.98,2.46,2.04,51.86,48.14,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,New Hampshire,4,0,0,"569,081","273,559","Bush, George W. ",Challenger,"266,348","Gore, Albert  Jr.",Challenger,Green,"22,198","Nader, Ralph  ",Challenger,"6,976",,"7,211",R,48.07,46.80,3.90,1.23,50.67,49.33,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,New Jersey,0,15,0,"3,187,226","1,284,173","Bush, George W. ",Challenger,"1,788,850","Gore, Albert  Jr.",Challenger,Green,"94,554","Nader, Ralph  ",Challenger,"19,649",,"504,677",D,40.29,56.13,2.97,.62,41.79,58.21,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,New Mexico,0,5,0,"598,605","286,417","Bush, George W. ",Challenger,"286,783","Gore, Albert  Jr.",Challenger,Green,"21,251","Nader, Ralph  ",Challenger,"4,154",,366,D,47.85,47.91,3.55,.69,49.97,50.03,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,New York,0,33,0,"6,821,999","2,403,374","Bush, George W. ",Challenger,"4,107,697","Gore, Albert  Jr.",Challenger,Green,"244,030","Nader, Ralph  ",Challenger,"66,898",,"1,704,323",D,35.23,60.21,3.58,.98,36.91,63.09,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,North Carolina,14,0,0,"2,911,262","1,631,163","Bush, George W. ",Challenger,"1,257,692","Gore, Albert  Jr.",Challenger,Green,N/A,"Nader, Ralph  ",Challenger,"22,407",,"373,471",R,56.03,43.20,.00,.77,56.46,43.54,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,North Dakota,3,0,0,"288,256","174,852","Bush, George W. ",Challenger,"95,284","Gore, Albert  Jr.",Challenger,Green,"9,486","Nader, Ralph  ",Challenger,"8,634",,"79,568",R,60.66,33.06,3.29,3.00,64.73,35.27,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Ohio,21,0,0,"4,701,998","2,350,363","Bush, George W. ",Challenger,"2,183,628","Gore, Albert  Jr.",Challenger,Green,"117,799","Nader, Ralph  ",Challenger,"50,208",,"166,735",R,49.99,46.44,2.51,1.07,51.84,48.16,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Oklahoma,8,0,0,"1,234,229","744,337","Bush, George W. ",Challenger,"474,276","Gore, Albert  Jr.",Challenger,Green,N/A,"Nader, Ralph  ",Challenger,"15,616",,"270,061",R,60.31,38.43,.00,1.27,61.08,38.92,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Oregon,0,7,0,"1,533,968","713,577","Bush, George W. ",Challenger,"720,342","Gore, Albert  Jr.",Challenger,Green,"77,357","Nader, Ralph  ",Challenger,"22,692",,"6,765",D,46.52,46.96,5.04,1.48,49.76,50.24,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Pennsylvania,0,23,0,"4,913,119","2,281,127","Bush, George W. ",Challenger,"2,485,967","Gore, Albert  Jr.",Challenger,Green,"103,392","Nader, Ralph  ",Challenger,"42,633",,"204,840",D,46.43,50.60,2.10,.87,47.85,52.15,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Rhode Island,0,4,0,"409,047","130,555","Bush, George W. ",Challenger,"249,508","Gore, Albert  Jr.",Challenger,Green,"25,052","Nader, Ralph  ",Challenger,"3,932",,"118,953",D,31.92,61.00,6.12,.96,34.35,65.65,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,South Carolina,8,0,0,"1,382,717","785,937","Bush, George W. ",Challenger,"565,561","Gore, Albert  Jr.",Challenger,Green,"20,200","Nader, Ralph  ",Challenger,"11,019",,"220,376",R,56.84,40.90,1.46,.80,58.15,41.85,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,South Dakota,3,0,0,"316,269","190,700","Bush, George W. ",Challenger,"118,804","Gore, Albert  Jr.",Challenger,Green,N/A,"Nader, Ralph  ",Challenger,"6,765",,"71,896",R,60.30,37.56,.00,2.14,61.61,38.39,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Tennessee,11,0,0,"2,076,181","1,061,949","Bush, George W. ",Challenger,"981,720","Gore, Albert  Jr.",Challenger,Green,"19,781","Nader, Ralph  ",Challenger,"12,731",,"80,229",R,51.15,47.28,.95,.61,51.96,48.04,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Texas,32,0,0,"6,407,637","3,799,639","Bush, George W. ",Challenger,"2,433,746","Gore, Albert  Jr.",Challenger,Green,"137,994","Nader, Ralph  ",Challenger,"36,258",,"1,365,893",R,59.30,37.98,2.15,.57,60.96,39.04,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Utah,5,0,0,"770,754","515,096","Bush, George W. ",Challenger,"203,053","Gore, Albert  Jr.",Challenger,Green,"35,850","Nader, Ralph  ",Challenger,"16,755",,"312,043",R,66.83,26.34,4.65,2.17,71.73,28.27,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Vermont,0,3,0,"294,308","119,775","Bush, George W. ",Challenger,"149,022","Gore, Albert  Jr.",Challenger,Green,"20,374","Nader, Ralph  ",Challenger,"5,137",,"29,247",D,40.70,50.63,6.92,1.75,44.56,55.44,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Virginia,13,0,0,"2,739,447","1,437,490","Bush, George W. ",Challenger,"1,217,290","Gore, Albert  Jr.",Challenger,Green,"59,398","Nader, Ralph  ",Challenger,"25,269",,"220,200",R,52.47,44.44,2.17,.92,54.15,45.85,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Washington,0,11,0,"2,487,433","1,108,864","Bush, George W. ",Challenger,"1,247,652","Gore, Albert  Jr.",Challenger,Green,"103,002","Nader, Ralph  ",Challenger,"27,915",,"138,788",D,44.58,50.16,4.14,1.12,47.06,52.94,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,West Virginia,5,0,0,"648,124","336,475","Bush, George W. ",Challenger,"295,497","Gore, Albert  Jr.",Challenger,Green,"10,680","Nader, Ralph  ",Challenger,"5,472",,"40,978",R,51.92,45.59,1.65,.84,53.24,46.76,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Wisconsin,0,11,0,"2,598,607","1,237,279","Bush, George W. ",Challenger,"1,242,987","Gore, Albert  Jr.",Challenger,Green,"94,070","Nader, Ralph  ",Challenger,"24,271",,"5,708",D,47.61,47.83,3.62,.93,49.88,50.12,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,20001107,N/A,Wyoming,3,0,0,"218,351","147,947","Bush, George W. ",Challenger,"60,481","Gore, Albert  Jr.",Challenger,Green,"4,625","Nader, Ralph  ",Challenger,"5,298",,"87,466",R,67.76,27.70,2.12,2.43,70.98,29.02,,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
